"from";"to";"cost";"profit";"category";"visitDuration"
"307";"178";"41208.5034196123";"972";"Architecture";"30.4355785667"
"307";"182";"33211.699102904";"374";"Architecture";"32.3145854284"
"307";"183";"40779.4856140477";"1147";"Architecture";"18.1037310406"
"307";"186";"42296.9866131692";"397";"Cultural";"33.6072048611"
"307";"188";"33322.3502346326";"720";"Cultural";"18.4210974608"
"307";"196";"41654.1289514096";"321";"Landmark";"19.7915700483"
"307";"198";"20249.086278842";"646";"Landmark";"113.530263278"
"307";"202";"33206.3837704378";"1388";"Landmark";"31.8697274695"
"307";"203";"37750.1915332404";"1136";"Landmark";"38.7826245211"
"307";"209";"38065.5240967204";"415";"Landmark";"18.0959401709"
"307";"214";"33434.6443826312";"1009";"Landmark";"19.9574122537"
"307";"219";"33816.1802200201";"1566";"Architecture";"32.1441042062"
"307";"220";"32769.9173279922";"2358";"Entertainment";"87.6296862599"
"307";"223";"37826.1510933222";"2456";"Cultural";"35.1834392443"
"307";"227";"30446.53113041";"1088";"Cultural";"79.0353632479"
"307";"228";"30246.445567043";"1062";"Cultural";"55.42"
"307";"232";"44832.4428723787";"774";"Leisure";"46.8415555556"
"307";"260";"33899.4065340382";"486";"Cultural";"22.9089376218"
"307";"261";"35800.8527761578";"531";"Cultural";"28.8348177083"
"307";"264";"41077.954789569";"487";"Leisure";"19.1394047619"
"307";"265";"30773.6860672639";"584";"Cultural";"68.3403153153"
"307";"266";"66606.4013036772";"614";"Other";"111.405208333"
"307";"271";"33214.5495197225";"691";"Other";"14.0339764408"
"307";"272";"34026.1431755129";"459";"Other";"25.9708150585"
"307";"273";"43865.1589097686";"1011";"Landmark";"29.7576800111"
"307";"277";"34182.3985323178";"945";"Landmark";"28.1619380831"
"307";"280";"32805.5268330378";"526";"Entertainment";"29.3759772947"
"307";"286";"40813.6279684815";"341";"Entertainment";"15.7957607323"
"307";"287";"34778.5445536364";"402";"Landmark";"46.3649198263"
"307";"293";"35984.3641019924";"907";"Entertainment";"24.0619219577"
"307";"294";"33376.6642324203";"681";"Landmark";"31.9358944177"
"307";"295";"37905.6469180036";"815";"Cultural";"29.6107526882"
"307";"303";"63355.9724077436";"561";"Landmark";"38.7901587302"
"307";"304";"10991.7897424523";"400";"Landmark";"28.6891025641"
"307";"309";"41815.9940796919";"3319";"Leisure";"58.3102920228"
"307";"321";"40335.4615477079";"859";"Landmark";"18.6746713251"
"307";"324";"45501.3660544111";"944";"Landmark";"88.883048433"
"307";"325";"41818.6336718032";"1005";"Entertainment";"58.6822319994"
"307";"326";"42539.913891245";"383";"Architecture";"19.3109427609"
"307";"328";"40277.176838088";"481";"Landmark";"13.8243055556"
"307";"331";"33235.4564790682";"488";"Landmark";"20.9481523717"
"307";"337";"45185.3870294197";"474";"Leisure";"68.5157777778"
"307";"339";"40209.2984209005";"1591";"Landmark";"23.497969493"
"307";"340";"40301.1957768605";"2735";"Landmark";"24.9984809912"
"307";"364";"33067.3222483393";"3182";"Entertainment";"62.257053288"
"307";"378";"40691.6166073304";"2652";"Other";"27.0699489379"
"307";"387";"40939.4654303524";"510";"Other";"37.0889814815"
"307";"388";"33890.5862400454";"1054";"Landmark";"21.5922376543"
"307";"389";"45279.2700316459";"1698";"Landmark";"68.4366951567"
"307";"390";"45366.0473844149";"1306";"Entertainment";"102.804243295"
"307";"391";"42597.5736658022";"667";"Edu";"29.0010828625"
"307";"392";"31063.649655456";"553";"Edu";"50.6802555556"
"307";"394";"37899.9606031321";"764";"Other";"32.7373177083"
"307";"410";"34100.84775667";"1929";"Architecture";"19.6731152252"
"307";"412";"35888.5817219543";"402";"Landmark";"11.2847083333"
"307";"414";"21207.6068026628";"409";"Landmark";"32.7941056911"
"307";"419";"41698.7592908691";"421";"Landmark";"40.2893300654"
"309";"1";"4049.55924555162";"1089";"Landmark";"26.9117879747"
"309";"10";"13464.9995170966";"408";"Landmark";"12.6167278287"
"309";"15";"40613.7774744972";"1344";"Other";"61.2590451389"
"309";"25";"8746.76050888776";"360";"Leisure";"29.4924387369"
"309";"26";"40178.839403684";"374";"Landmark";"31.7861111111"
"309";"31";"2877.35756290603";"541";"Architecture";"23.5844037821"
"309";"33";"13288.9535365114";"450";"Architecture";"24.8557563588"
"309";"39";"13698.9355150466";"555";"Landmark";"25.9698981345"
"309";"41";"13565.5709701587";"431";"Entertainment";"7.99679713805"
"309";"49";"12965.2102892142";"530";"Leisure";"21.5559724312"
"309";"52";"12616.2579110985";"750";"Entertainment";"76.7507575758"
"309";"55";"5893.13578739143";"400";"Landmark";"25.232106136"
"309";"59";"14002.3983007712";"1050";"Landmark";"28.702386673"
"309";"63";"6582.49532996372";"3349";"Landmark";"12.2256872106"
"309";"73";"5606.14018531676";"688";"Landmark";"16.2801523471"
"309";"74";"13463.9702720998";"492";"Leisure";"22.6495295871"
"309";"76";"13786.7900790924";"366";"Landmark";"18.1949439067"
"309";"86";"53500.7393916013";"3691";"Other";"64.4417232681"
"309";"87";"53488.2871183191";"5823";"Landmark";"74.1708359142"
"309";"90";"13805.3902331075";"1524";"Entertainment";"58.9008983123"
"309";"99";"11916.6806566633";"943";"Landmark";"27.4539868848"
"309";"102";"4797.5661225995";"748";"Entertainment";"42.9178535354"
"309";"103";"3320.354167954";"376";"Landmark";"25.9388888889"
"309";"114";"4547.32469944622";"2602";"Sacred";"29.2754910329"
"309";"115";"3279.07715916541";"949";"Landmark";"26.9173767753"
"309";"124";"6229.57858862191";"377";"Entertainment";"17.1414930556"
"309";"133";"12976.3811268089";"322";"Landmark";"17.9934048864"
"309";"137";"8123.96458635287";"3806";"Entertainment";"68.8053038721"
"309";"141";"12504.0056383819";"782";"Cultural";"36.3665426587"
"309";"143";"13574.1930411269";"460";"Other";"20.2363192644"
"309";"145";"4543.13960971228";"870";"Entertainment";"18.1501218324"
"309";"148";"9099.24460815099";"1174";"Entertainment";"54.3957236842"
"309";"149";"1239.46084827289";"420";"Landmark";"28.82109375"
"309";"150";"8682.90001813592";"2784";"Landmark";"32.5011239398"
"309";"153";"3518.38341837175";"704";"Other";"33.8521517094"
"309";"154";"5711.55136371069";"419";"Landmark";"24.6198559671"
"309";"155";"13115.9804316437";"401";"Landmark";"17.2472591608"
"309";"157";"6167.49545314735";"374";"Cultural";"15.1297363465"
"309";"167";"4691.60714698491";"1666";"Entertainment";"27.4871061968"
"309";"169";"5181.25779993634";"811";"Landmark";"53.2309504357"
"309";"171";"6404.7004755919";"664";"Landmark";"51.2021604938"
"309";"175";"4753.91795794549";"925";"Cultural";"24.113317419"
"309";"178";"4456.0994088204";"972";"Architecture";"30.4355785667"
"309";"182";"13663.3917677992";"374";"Architecture";"32.3145854284"
"309";"183";"5487.33362215031";"1147";"Architecture";"18.1037310406"
"309";"186";"25974.1527305254";"397";"Cultural";"33.6072048611"
"309";"188";"14541.8616905022";"720";"Cultural";"18.4210974608"
"309";"196";"336.905917059505";"321";"Landmark";"19.7915700483"
"309";"198";"45123.2221475237";"646";"Landmark";"113.530263278"
"309";"202";"12339.7145676618";"1388";"Landmark";"31.8697274695"
"309";"203";"4296.08853702129";"1136";"Landmark";"38.7826245211"
"309";"209";"3913.03168490717";"415";"Landmark";"18.0959401709"
"309";"214";"14434.5453975197";"1009";"Landmark";"19.9574122537"
"309";"219";"14019.2857871598";"1566";"Architecture";"32.1441042062"
"309";"220";"12269.8869975548";"2358";"Entertainment";"87.6296862599"
"309";"223";"4174.59069144495";"2456";"Cultural";"35.1834392443"
"309";"227";"12586.2366505036";"1088";"Cultural";"79.0353632479"
"309";"228";"12863.4890134581";"1062";"Cultural";"55.42"
"309";"232";"11560.9005759492";"774";"Leisure";"46.8415555556"
"309";"260";"13340.2141720689";"486";"Cultural";"22.9089376218"
"309";"261";"7267.38557506389";"531";"Cultural";"28.8348177083"
"309";"264";"5032.13105566325";"487";"Leisure";"19.1394047619"
"309";"265";"12307.068441128";"584";"Cultural";"68.3403153153"
"309";"266";"25029.6572770265";"614";"Other";"111.405208333"
"309";"271";"13799.156602633";"691";"Other";"14.0339764408"
"309";"272";"14311.354713447";"459";"Other";"25.9708150585"
"309";"273";"22763.3128063682";"1011";"Landmark";"29.7576800111"
"309";"277";"14342.604424494";"945";"Landmark";"28.1619380831"
"309";"280";"13373.7339662193";"526";"Entertainment";"29.3759772947"
"309";"286";"5921.07065120596";"341";"Entertainment";"15.7957607323"
"309";"287";"15957.4269809994";"402";"Landmark";"46.3649198263"
"309";"293";"8119.13510071692";"907";"Entertainment";"24.0619219577"
"309";"294";"13338.9958108655";"681";"Landmark";"31.9358944177"
"309";"295";"4018.87189793295";"815";"Cultural";"29.6107526882"
"309";"303";"39875.456203967";"561";"Landmark";"38.7901587302"
"309";"304";"43764.6383639413";"400";"Landmark";"28.6891025641"
"309";"307";"41815.9940796919";"826";"Landmark";"57.7149023126"
"309";"321";"2738.47616889668";"859";"Landmark";"18.6746713251"
"309";"324";"21820.5439760969";"944";"Landmark";"88.883048433"
"309";"325";"35.2528614993493";"1005";"Entertainment";"58.6822319994"
"309";"326";"5327.69416988559";"383";"Architecture";"19.3109427609"
"309";"328";"6250.89250453247";"481";"Landmark";"13.8243055556"
"309";"331";"13857.6545283439";"488";"Landmark";"20.9481523717"
"309";"337";"32186.3287424907";"474";"Leisure";"68.5157777778"
"309";"339";"13337.3690914683";"1591";"Landmark";"23.497969493"
"309";"340";"13668.3580803433";"2735";"Landmark";"24.9984809912"
"309";"364";"12358.7339896307";"3182";"Entertainment";"62.257053288"
"309";"378";"12982.9682885961";"2652";"Other";"27.0699489379"
"309";"387";"1033.40016204461";"510";"Other";"37.0889814815"
"309";"388";"14656.2903594657";"1054";"Landmark";"21.5922376543"
"309";"389";"6035.40346235903";"1698";"Landmark";"68.4366951567"
"309";"390";"5912.12336648499";"1306";"Entertainment";"102.804243295"
"309";"391";"5535.76874682957";"667";"Edu";"29.0010828625"
"309";"392";"12272.2855572279";"553";"Edu";"50.6802555556"
"309";"394";"4072.39480055802";"764";"Other";"32.7373177083"
"309";"410";"13347.2450354237";"1929";"Architecture";"19.6731152252"
"309";"412";"14266.5243446303";"402";"Landmark";"11.2847083333"
"309";"414";"21691.2829329689";"409";"Landmark";"32.7941056911"
"309";"419";"254.530679170908";"421";"Landmark";"40.2893300654"
"321";"1";"4123.07397834325";"1089";"Landmark";"26.9117879747"
"321";"10";"14229.7989308559";"408";"Landmark";"12.6167278287"
"321";"15";"39126.21770416";"1344";"Other";"61.2590451389"
"321";"25";"10610.1104919263";"360";"Leisure";"29.4924387369"
"321";"26";"38270.0975847241";"374";"Landmark";"31.7861111111"
"321";"31";"323.509826457833";"541";"Architecture";"23.5844037821"
"321";"33";"13989.9847889635";"450";"Architecture";"24.8557563588"
"321";"39";"14457.0349225697";"555";"Landmark";"25.9698981345"
"321";"41";"14230.4898955528";"431";"Entertainment";"7.99679713805"
"321";"49";"13680.7499594523";"530";"Leisure";"21.5559724312"
"321";"52";"12348.5840578271";"750";"Entertainment";"76.7507575758"
"321";"55";"8021.30136444428";"400";"Landmark";"25.232106136"
"321";"59";"14773.5070684409";"1050";"Landmark";"28.702386673"
"321";"63";"8687.88850030236";"3349";"Landmark";"12.2256872106"
"321";"73";"7592.54770142788";"688";"Landmark";"16.2801523471"
"321";"74";"14092.1171382323";"492";"Leisure";"22.6495295871"
"321";"76";"14421.4012327009";"366";"Landmark";"18.1949439067"
"321";"86";"53252.6782860614";"3691";"Other";"64.4417232681"
"321";"87";"53264.6796636416";"5823";"Landmark";"74.1708359142"
"321";"90";"15037.2742149501";"1524";"Entertainment";"58.9008983123"
"321";"99";"13219.1445953209";"943";"Landmark";"27.4539868848"
"321";"102";"5044.84655063195";"748";"Entertainment";"42.9178535354"
"321";"103";"726.117155317356";"376";"Landmark";"25.9388888889"
"321";"114";"6773.72908949606";"2602";"Sacred";"29.2754910329"
"321";"115";"3955.11778606365";"949";"Landmark";"26.9173767753"
"321";"124";"4111.93670595422";"377";"Entertainment";"17.1414930556"
"321";"133";"13672.7910901591";"322";"Landmark";"17.9934048864"
"321";"137";"6703.43325166961";"3806";"Entertainment";"68.8053038721"
"321";"141";"13055.5886092472";"782";"Cultural";"36.3665426587"
"321";"143";"14332.8180141253";"460";"Other";"20.2363192644"
"321";"145";"6778.90185754753";"870";"Entertainment";"18.1501218324"
"321";"148";"11346.0566425076";"1174";"Entertainment";"54.3957236842"
"321";"149";"2530.9934512703";"420";"Landmark";"28.82109375"
"321";"150";"10938.426381074";"2784";"Landmark";"32.5011239398"
"321";"153";"4203.84567824636";"704";"Other";"33.8521517094"
"321";"154";"7822.20063310148";"419";"Landmark";"24.6198559671"
"321";"155";"13856.3019252495";"401";"Landmark";"17.2472591608"
"321";"157";"3901.21252297156";"374";"Cultural";"15.1297363465"
"321";"167";"6923.07984986181";"1666";"Entertainment";"27.4871061968"
"321";"169";"7643.48021206515";"811";"Landmark";"53.2309504357"
"321";"171";"8048.72392378241";"664";"Landmark";"51.2021604938"
"321";"175";"6937.73698441506";"925";"Cultural";"24.113317419"
"321";"178";"6675.00005588751";"972";"Architecture";"30.4355785667"
"321";"182";"14346.0599035691";"374";"Architecture";"32.3145854284"
"321";"183";"7573.41922980597";"1147";"Architecture";"18.1037310406"
"321";"186";"27768.9181113344";"397";"Cultural";"33.6072048611"
"321";"188";"15318.4713248612";"720";"Cultural";"18.4210974608"
"321";"196";"2905.79706763856";"321";"Landmark";"19.7915700483"
"321";"198";"44836.9978415537";"646";"Landmark";"113.530263278"
"321";"202";"12871.5846773496";"1388";"Landmark";"31.8697274695"
"321";"203";"4392.3284017499";"1136";"Landmark";"38.7826245211"
"321";"209";"4000.03795780057";"415";"Landmark";"18.0959401709"
"321";"214";"15225.5726882563";"1009";"Landmark";"19.9574122537"
"321";"219";"14856.7144063271";"1566";"Architecture";"32.1441042062"
"321";"220";"12671.3900134301";"2358";"Entertainment";"87.6296862599"
"321";"223";"4222.95531091697";"2456";"Cultural";"35.1834392443"
"321";"227";"12268.1223318156";"1088";"Cultural";"79.0353632479"
"321";"228";"12555.4044793312";"1062";"Cultural";"55.42"
"321";"232";"14060.7988161241";"774";"Leisure";"46.8415555556"
"321";"260";"14143.5961657338";"486";"Cultural";"22.9089376218"
"321";"261";"4907.06482013292";"531";"Cultural";"28.8348177083"
"321";"264";"7204.45229189535";"487";"Leisure";"19.1394047619"
"321";"265";"12033.3458948471";"584";"Cultural";"68.3403153153"
"321";"266";"27014.7072502321";"614";"Other";"111.405208333"
"321";"271";"14494.7698403074";"691";"Other";"14.0339764408"
"321";"272";"15208.5681817743";"459";"Other";"25.9708150585"
"321";"273";"24785.1837213929";"1011";"Landmark";"29.7576800111"
"321";"277";"15271.1627580989";"945";"Landmark";"28.1619380831"
"321";"280";"13934.3913657877";"526";"Entertainment";"29.3759772947"
"321";"286";"8013.6865099179";"341";"Entertainment";"15.7957607323"
"321";"287";"17054.7384292259";"402";"Landmark";"46.3649198263"
"321";"293";"8824.68406953456";"907";"Entertainment";"24.0619219577"
"321";"294";"14027.5665369612";"681";"Landmark";"31.9358944177"
"321";"295";"3941.89740086821";"815";"Cultural";"29.6107526882"
"321";"303";"38024.3644387484";"561";"Landmark";"38.7901587302"
"321";"304";"41741.5919198078";"400";"Landmark";"28.6891025641"
"321";"307";"40335.4615477079";"826";"Landmark";"57.7149023126"
"321";"309";"2738.47616889668";"3319";"Leisure";"58.3102920228"
"321";"324";"24005.9756018212";"944";"Landmark";"88.883048433"
"321";"325";"2769.04692924739";"1005";"Entertainment";"58.6822319994"
"321";"326";"3613.28725928244";"383";"Architecture";"19.3109427609"
"321";"328";"8202.96958249333";"481";"Landmark";"13.8243055556"
"321";"331";"14562.8894747109";"488";"Landmark";"20.9481523717"
"321";"337";"33999.579710477";"474";"Leisure";"68.5157777778"
"321";"339";"10769.9367544206";"1591";"Landmark";"23.497969493"
"321";"340";"11105.8492404837";"2735";"Landmark";"24.9984809912"
"321";"364";"12856.0818530821";"3182";"Entertainment";"62.257053288"
"321";"378";"10459.7560662015";"2652";"Other";"27.0699489379"
"321";"387";"1843.78837706168";"510";"Other";"37.0889814815"
"321";"388";"15548.2547398235";"1054";"Landmark";"21.5922376543"
"321";"389";"8771.90547371425";"1698";"Landmark";"68.4366951567"
"321";"390";"8650.50002993776";"1306";"Entertainment";"102.804243295"
"321";"391";"3805.38398988152";"667";"Edu";"29.0010828625"
"321";"392";"12107.8123354418";"553";"Edu";"50.6802555556"
"321";"394";"4093.57530192114";"764";"Other";"32.7373177083"
"321";"410";"14193.9941200788";"1929";"Architecture";"19.6731152252"
"321";"412";"11528.1761546314";"402";"Landmark";"11.2847083333"
"321";"414";"20840.8864393579";"409";"Landmark";"32.7941056911"
"321";"419";"2867.1674068356";"421";"Landmark";"40.2893300654"
"324";"1";"20713.7142640756";"1089";"Landmark";"26.9117879747"
"324";"10";"14429.0924628294";"408";"Landmark";"12.6167278287"
"324";"15";"44525.014423414";"1344";"Other";"61.2590451389"
"324";"25";"13513.5943240835";"360";"Leisure";"29.4924387369"
"324";"26";"47821.9799477905";"374";"Landmark";"31.7861111111"
"324";"31";"23937.2838460704";"541";"Architecture";"23.5844037821"
"324";"33";"14809.1384144355";"450";"Architecture";"24.8557563588"
"324";"39";"14392.1318802138";"555";"Landmark";"25.9698981345"
"324";"41";"14915.8072763095";"431";"Entertainment";"7.99679713805"
"324";"49";"14837.7743071966";"530";"Leisure";"21.5559724312"
"324";"52";"19558.6568084517";"750";"Entertainment";"76.7507575758"
"324";"55";"15997.8810862394";"400";"Landmark";"25.232106136"
"324";"59";"14234.4883786034";"1050";"Landmark";"28.702386673"
"324";"63";"15322.5980373719";"3349";"Landmark";"12.2256872106"
"324";"73";"16414.4684481434";"688";"Landmark";"16.2801523471"
"324";"74";"15131.8086418236";"492";"Leisure";"22.6495295871"
"324";"76";"15017.9123087888";"366";"Landmark";"18.1949439067"
"324";"86";"45645.8365933395";"3691";"Other";"64.4417232681"
"324";"87";"45441.7687420879";"5823";"Landmark";"74.1708359142"
"324";"90";"11837.5923105691";"1524";"Entertainment";"58.9008983123"
"324";"99";"12621.2918952376";"943";"Landmark";"27.4539868848"
"324";"102";"20016.917077567";"748";"Entertainment";"42.9178535354"
"324";"103";"24728.1928829635";"376";"Landmark";"25.9388888889"
"324";"114";"17299.8207566709";"2602";"Sacred";"29.2754910329"
"324";"115";"20336.4749085337";"949";"Landmark";"26.9173767753"
"324";"124";"27994.6382995495";"377";"Entertainment";"17.1414930556"
"324";"133";"14928.5086862574";"322";"Landmark";"17.9934048864"
"324";"137";"29837.6432315724";"3806";"Entertainment";"68.8053038721"
"324";"141";"15768.5155872684";"782";"Cultural";"36.3665426587"
"324";"143";"14427.0891782358";"460";"Other";"20.2363192644"
"324";"145";"17300.1877786598";"870";"Entertainment";"18.1501218324"
"324";"148";"12721.6073025708";"1174";"Entertainment";"54.3957236842"
"324";"149";"22921.9393481573";"420";"Landmark";"28.82109375"
"324";"150";"13137.7419845527";"2784";"Landmark";"32.5011239398"
"324";"153";"20144.3218336622";"704";"Other";"33.8521517094"
"324";"154";"16193.6972839409";"419";"Landmark";"24.6198559671"
"324";"155";"14665.5704070563";"401";"Landmark";"17.2472591608"
"324";"157";"27864.3984331383";"374";"Cultural";"15.1297363465"
"324";"167";"17152.0112007623";"1666";"Entertainment";"27.4871061968"
"324";"169";"16693.0660630418";"811";"Landmark";"53.2309504357"
"324";"171";"16132.7933540874";"664";"Landmark";"51.2021604938"
"324";"175";"17111.7738841793";"925";"Cultural";"24.113317419"
"324";"178";"17395.3061566611";"972";"Architecture";"30.4355785667"
"324";"182";"14797.381605383";"374";"Architecture";"32.3145854284"
"324";"183";"16438.8453413295";"1147";"Architecture";"18.1037310406"
"324";"186";"6521.70404399495";"397";"Cultural";"33.6072048611"
"324";"188";"14059.759473979";"720";"Cultural";"18.4210974608"
"324";"196";"21513.3614351368";"321";"Landmark";"19.7915700483"
"324";"198";"38536.7819097277";"646";"Landmark";"113.530263278"
"324";"202";"15907.5201185499";"1388";"Landmark";"31.8697274695"
"324";"203";"20546.9326356955";"1136";"Landmark";"38.7826245211"
"324";"209";"20766.5008056648";"415";"Landmark";"18.0959401709"
"324";"214";"14006.5616930531";"1009";"Landmark";"19.9574122537"
"324";"219";"13871.0332866934";"1566";"Architecture";"32.1441042062"
"324";"220";"16527.6295486848";"2358";"Entertainment";"87.6296862599"
"324";"223";"20687.7500625189";"2456";"Cultural";"35.1834392443"
"324";"227";"19787.5081181442";"1088";"Cultural";"79.0353632479"
"324";"228";"19753.8519810581";"1062";"Cultural";"55.42"
"324";"232";"10821.7102038541";"774";"Leisure";"46.8415555556"
"324";"260";"14272.1158833851";"486";"Cultural";"22.9089376218"
"324";"261";"25882.1232300915";"531";"Cultural";"28.8348177083"
"324";"264";"16837.2297595057";"487";"Leisure";"19.1394047619"
"324";"265";"19580.6954684686";"584";"Cultural";"68.3403153153"
"324";"266";"31689.3339315703";"614";"Other";"111.405208333"
"324";"271";"14693.217250219";"691";"Other";"14.0339764408"
"324";"272";"13450.3871054592";"459";"Other";"25.9708150585"
"324";"273";"2342.76007777902";"1011";"Landmark";"29.7576800111"
"324";"277";"13265.4301991016";"945";"Landmark";"28.1619380831"
"324";"280";"15497.9960106585";"526";"Entertainment";"29.3759772947"
"324";"286";"15997.4626693509";"341";"Entertainment";"15.7957607323"
"324";"287";"11742.6916787949";"402";"Landmark";"46.3649198263"
"324";"293";"17083.6617098393";"907";"Entertainment";"24.0619219577"
"324";"294";"14857.6192869007";"681";"Landmark";"31.9358944177"
"324";"295";"20962.2056393044";"815";"Cultural";"29.6107526882"
"324";"303";"61595.7474771924";"561";"Landmark";"38.7901587302"
"324";"304";"52081.6056738474";"400";"Landmark";"28.6891025641"
"324";"307";"45501.3660544111";"826";"Landmark";"57.7149023126"
"324";"309";"21820.5439760969";"3319";"Leisure";"58.3102920228"
"324";"321";"24005.9756018212";"859";"Landmark";"18.6746713251"
"324";"325";"21785.7376100336";"1005";"Entertainment";"58.6822319994"
"324";"326";"27147.9669708524";"383";"Architecture";"19.3109427609"
"324";"328";"15813.1415960548";"481";"Landmark";"13.8243055556"
"324";"331";"14626.7492764341";"488";"Landmark";"20.9481523717"
"324";"337";"11577.7878674973";"474";"Leisure";"68.5157777778"
"324";"339";"34605.3210212234";"1591";"Landmark";"23.497969493"
"324";"340";"34944.8104100579";"2735";"Landmark";"24.9984809912"
"324";"364";"16062.4878259889";"3182";"Entertainment";"62.257053288"
"324";"378";"34367.5281164094";"2652";"Other";"27.0699489379"
"324";"387";"22304.8583659187";"510";"Other";"37.0889814815"
"324";"388";"13373.9387275772";"1054";"Landmark";"21.5922376543"
"324";"389";"17348.334644571";"1698";"Landmark";"68.4366951567"
"324";"390";"17589.5769239153";"1306";"Entertainment";"102.804243295"
"324";"391";"27356.1612942989";"667";"Edu";"29.0010828625"
"324";"392";"19093.0677110943";"553";"Edu";"50.6802555556"
"324";"394";"20783.3783538781";"764";"Other";"32.7373177083"
"324";"410";"14048.0369943458";"1929";"Architecture";"19.6731152252"
"324";"412";"34143.1038350463";"402";"Landmark";"11.2847083333"
"324";"414";"25696.8849311503";"409";"Landmark";"32.7941056911"
"324";"419";"21586.0032714773";"421";"Landmark";"40.2893300654"
"325";"1";"4042.41991012288";"1089";"Landmark";"26.9117879747"
"325";"10";"13442.0183480399";"408";"Landmark";"12.6167278287"
"325";"15";"40616.5520874275";"1344";"Other";"61.2590451389"
"325";"25";"8714.40353008378";"360";"Leisure";"29.4924387369"
"325";"26";"40188.3071618123";"374";"Landmark";"31.7861111111"
"325";"31";"2905.9456964113";"541";"Architecture";"23.5844037821"
"325";"33";"13266.6817158825";"450";"Architecture";"24.8557563588"
"325";"39";"13675.9806251811";"555";"Landmark";"25.9698981345"
"325";"41";"13543.6292012729";"431";"Entertainment";"7.99679713805"
"325";"49";"12942.8510703917";"530";"Leisure";"21.5559724312"
"325";"52";"12605.2878786368";"750";"Entertainment";"76.7507575758"
"325";"55";"5859.37955491109";"400";"Landmark";"25.232106136"
"325";"59";"13979.2523120272";"1050";"Landmark";"28.702386673"
"325";"63";"6548.75713160984";"3349";"Landmark";"12.2256872106"
"325";"73";"5573.56031543442";"688";"Landmark";"16.2801523471"
"325";"74";"13442.4436481961";"492";"Leisure";"22.6495295871"
"325";"76";"13765.1297968214";"366";"Landmark";"18.1949439067"
"325";"86";"53486.7538703213";"3691";"Other";"64.4417232681"
"325";"87";"53474.0128198711";"5823";"Landmark";"74.1708359142"
"325";"90";"13777.6996877428";"1524";"Entertainment";"58.9008983123"
"325";"99";"11888.6198994626";"943";"Landmark";"27.4539868848"
"325";"102";"4786.24284473192";"748";"Entertainment";"42.9178535354"
"325";"103";"3353.11384897951";"376";"Landmark";"25.9388888889"
"325";"114";"4513.2251258017";"2602";"Sacred";"29.2754910329"
"325";"115";"3266.20787947703";"949";"Landmark";"26.9173767753"
"325";"124";"6264.83038246113";"377";"Entertainment";"17.1414930556"
"325";"133";"12954.2236679574";"322";"Landmark";"17.9934048864"
"325";"137";"8157.09725716383";"3806";"Entertainment";"68.8053038721"
"325";"141";"12483.5273308933";"782";"Cultural";"36.3665426587"
"325";"143";"13551.2559827756";"460";"Other";"20.2363192644"
"325";"145";"4508.97684710843";"870";"Entertainment";"18.1501218324"
"325";"148";"9064.47517721842";"1174";"Entertainment";"54.3957236842"
"325";"149";"1267.73466226847";"420";"Landmark";"28.82109375"
"325";"150";"8648.11566654518";"2784";"Landmark";"32.5011239398"
"325";"153";"3504.48876956473";"704";"Other";"33.8521517094"
"325";"154";"5677.96217308154";"419";"Landmark";"24.6198559671"
"325";"155";"13093.3265821304";"401";"Landmark";"17.2472591608"
"325";"157";"6202.66774632922";"374";"Cultural";"15.1297363465"
"325";"167";"4657.43328407498";"1666";"Entertainment";"27.4871061968"
"325";"169";"5146.02449201608";"811";"Landmark";"53.2309504357"
"325";"171";"6374.94029626557";"664";"Landmark";"51.2021604938"
"325";"175";"4720.06023573186";"925";"Cultural";"24.113317419"
"325";"178";"4422.08010066215";"972";"Architecture";"30.4355785667"
"325";"182";"13641.2414305686";"374";"Architecture";"32.3145854284"
"325";"183";"5453.98845017397";"1147";"Architecture";"18.1037310406"
"325";"186";"25941.2987345403";"397";"Cultural";"33.6072048611"
"325";"188";"14518.567127185";"720";"Cultural";"18.4210974608"
"325";"196";"308.008314965631";"321";"Landmark";"19.7915700483"
"325";"198";"45109.8465399465";"646";"Landmark";"113.530263278"
"325";"202";"12319.4945869632";"1388";"Landmark";"31.8697274695"
"325";"203";"4287.936084186";"1136";"Landmark";"38.7826245211"
"325";"209";"3906.14377238646";"415";"Landmark";"18.0959401709"
"325";"214";"14411.1186970881";"1009";"Landmark";"19.9574122537"
"325";"219";"13995.4487149628";"1566";"Architecture";"32.1441042062"
"325";"220";"12251.1407493461";"2358";"Entertainment";"87.6296862599"
"325";"223";"4167.41780796483";"2456";"Cultural";"35.1834392443"
"325";"227";"12575.8947473733";"1088";"Cultural";"79.0353632479"
"325";"228";"12852.9428514221";"1062";"Cultural";"55.42"
"325";"232";"11525.7070861145";"774";"Leisure";"46.8415555556"
"325";"260";"13316.8527956619";"486";"Cultural";"22.9089376218"
"325";"261";"7287.91556907762";"531";"Cultural";"28.8348177083"
"325";"264";"4998.27575512524";"487";"Leisure";"19.1394047619"
"325";"265";"12296.2662139722";"584";"Cultural";"68.3403153153"
"325";"266";"25020.9791776497";"614";"Other";"111.405208333"
"325";"271";"13776.842723628";"691";"Other";"14.0339764408"
"325";"272";"14286.85838275";"459";"Other";"25.9708150585"
"325";"273";"22729.2057975686";"1011";"Landmark";"29.7576800111"
"325";"277";"14317.7862698366";"945";"Landmark";"28.1619380831"
